Temperature,Heartbeat Rate,Steps Taken,Health Status
38.48,92,3306,0
38.72,92,2563,0
39.28,103,3277,0
38.28,81,2740,0
38.46,91,2396,0
38.57,92,2356,0
37.61,89,3443,0
38.04,114,3431,0
38.58,91,3375,0
38.23,99,2405,0
38.7,71,3239,0
38.59,73,3366,0
38.31,84,2614,0
37.9,93,3300,0
39.73,100,3111,0
39.72,96,2972,0
38.68,78,2426,0
38.44,86,4038,0
39.69,97,3834,0
38.78,52,3307,0
38.43,126,3799,0
37.19,89,2458,0
38.74,80,3513,0
39.24,74,2834,0
39.06,106,2950,0
38.3,62,3418,0
37.79,67,2674,0
37.12,71,1939,0
38.4,100,2572,0
39.64,71,2851,0
39.07,96,2749,0
38.24,96,2638,0
38.66,108,3908,0
38.14,83,3211,0
38.59,96,2617,0
39.17,98,2822,0
37.41,80,2691,0
38.21,120,3326,0
37.94,74,3468,0
37.83,104,2982,0
40.13,104,4693,0
38.88,105,3338,0
38.65,109,3538,0
40.11,123,2892,0
38.15,81,4030,0
39.87,104,3566,0
39.09,73,2850,0
38.45,82,3363,0
38.1,65,3392,0
38.9,88,3058,0
38.64,82,2864,0
39.2,107,3471,0
39.38,87,3811,0
38.93,65,2620,0
38.46,109,2874,0
38.52,113,2581,0
38.89,108,3487,0
38.65,83,3809,0
38.99,105,3445,0
38.45,74,3140,0
38.89,106,3402,0
38.34,99,3480,0
37.33,93,3509,0
38.02,70,2956,0
40.02,109,3736,0
39.67,114,3279,0
39.25,108,3723,0
38.55,72,2065,0
38.43,92,3513,0
39.4,68,3275,0
38.18,88,2944,0
38.05,82,2349,0
39.17,84,2391,0
39.05,102,2802,0
38.97,87,3374,0
38.1,100,2841,0
37.08,74,2495,0
38.75,95,3626,0
38.13,97,2777,0
39.11,90,3120,0
39.51,113,3035,0
39.61,112,2872,0
38.84,96,3125,0
36.71,69,2294,0
38.48,71,2511,0
39.03,93,3466,0
38.99,109,3501,0
38.75,98,2376,0
39.2,96,3076,0
38.35,84,2471,0
38.75,90,2746,0
39.01,89,2850,0
37.5,71,3011,0
38.46,84,3380,0
38.47,68,2965,0
39.0,99,3729,0
39.54,110,3372,0
37.99,56,2848,0
38.07,70,3594,0
38.32,109,3787,0
39.9,96,3243,0
38.53,91,3993,0
39.47,101,3142,0
38.78,93,3694,0
38.25,87,2487,0
37.69,81,1813,0
38.82,92,3711,0
38.1,95,2408,0
38.36,85,2342,0
37.75,90,3057,0
38.1,75,3548,0
38.82,75,3705,0
39.29,82,2021,0
40.15,112,3290,0
37.65,98,3433,0
39.33,117,4100,0
38.92,102,3050,0
38.07,79,2973,0
37.99,80,2330,0
38.5,98,3291,0
38.55,111,2952,0
39.32,93,3460,0
38.1,88,3285,0
39.49,122,3026,0
37.97,85,3304,0
38.29,112,2337,0
39.68,97,2792,0
37.79,85,1780,0
38.39,119,3185,0
37.83,58,2636,0
38.98,99,4358,0
39.38,87,3323,0
38.22,105,3345,0
37.6,87,2957,0
38.41,123,3477,0
39.82,88,3059,0
38.88,80,2719,0
38.83,102,2498,0
38.89,105,2697,0
37.96,79,2093,0
38.04,95,3304,0
38.67,87,3020,0
38.59,92,2924,0
37.84,98,3663,0
39.05,111,3727,0
37.85,81,2504,0
39.02,121,3184,0
38.64,87,2873,0
39.7,109,2764,0
38.18,84,2735,0
37.71,99,2389,0
39.94,70,3403,0
38.11,95,2336,0
38.19,96,2981,0
39.33,83,3568,0
39.07,105,2935,0
37.66,102,3130,0
39.09,104,2628,0
38.28,94,3360,0
39.11,98,3557,0
37.51,92,1998,0
38.31,114,3383,0
37.6,85,2216,0
38.17,102,2423,0
38.39,108,3408,0
39.71,122,3245,0
37.35,65,2908,0
38.45,76,3209,0
38.35,100,3109,0
37.3,99,3530,0
39.08,92,3011,0
38.57,104,3409,0
39.07,86,3015,0
38.43,104,2274,0
37.5,91,2665,0
38.15,104,3310,0
37.7,71,2413,0
37.42,79,2776,0
38.76,98,3321,0
38.73,96,3423,0
38.66,91,3847,0
38.5,125,3157,0
38.54,79,2499,0
38.7,75,2636,0
38.94,81,2580,0
38.83,107,3689,0
38.39,92,2777,0
38.69,71,2500,0
39.0,85,2766,0
40.2,92,4540,0
38.06,96,2792,0
39.03,97,3284,0
37.52,86,3712,0
38.08,68,2610,0
38.66,120,3216,0
37.85,91,2915,0
38.78,117,3626,0
37.53,82,3251,0
38.94,72,2999,0
37.92,82,2554,0
37.39,82,2645,0
38.69,81,2348,0
40.31,77,2544,0
37.68,69,3372,0
39.64,110,2482,0
39.27,97,3156,0
37.91,102,3139,0
38.88,94,3031,0
38.19,99,2496,0
39.32,95,3753,0
39.17,106,2656,0
39.11,108,3423,0
38.84,101,2507,0
38.07,112,2926,0
37.85,94,3222,0
39.07,103,3107,0
37.82,72,2129,0
38.51,118,3676,0
38.95,140,3467,0
38.4,68,2866,0
37.29,83,2352,0
37.34,87,3198,0
37.85,82,3583,0
37.55,87,1961,0
37.78,85,3376,0
38.95,111,3436,0
38.81,100,4210,0
38.05,100,3607,0
38.27,119,3213,0
39.42,107,3054,0
39.35,79,2355,0
38.36,99,3212,0
38.71,84,2922,0
36.73,55,2707,0
39.67,112,3313,0
38.71,93,2904,0
37.86,95,2927,0
39.0,89,2961,0
37.93,76,3232,0
37.61,65,2228,0
38.98,110,2883,0
39.05,85,2715,0
39.7,84,3060,0
39.81,61,3484,0
39.19,90,3160,0
38.98,84,2649,0
38.1,64,2554,0
38.29,92,3863,0
38.24,93,2748,0
39.17,102,2781,0
38.35,103,2858,0
39.63,121,3670,0
37.98,86,3422,0
39.16,102,3020,0
39.23,75,3411,0
39.2,98,2843,0
38.1,100,2187,0
38.81,76,2894,0
38.76,75,3552,0
38.88,109,3281,0
38.65,94,3193,0
37.64,61,2166,0
38.78,78,2914,0
38.24,91,2624,0
36.99,82,2871,0
39.12,109,3100,0
37.34,98,3102,0
39.42,112,3892,0
40.27,110,2919,0
39.02,99,3408,0
37.23,84,2861,0
38.65,78,3431,0
38.84,69,2076,0
38.09,103,2569,0
38.34,93,3515,0
37.6,99,3302,0
38.34,81,2937,0
38.75,96,3073,0
37.94,78,3392,0
38.58,72,3070,0
38.43,112,3488,0
37.76,53,2493,0
38.2,68,2667,0
39.58,94,2685,0
38.3,114,2651,0
39.19,93,3436,0
37.86,73,3206,0
37.93,84,2678,0
38.88,124,3561,0
37.75,74,2592,0
39.08,115,2804,0
39.72,92,3371,0
38.62,103,2313,0
38.66,57,3397,0
39.75,62,3160,0
40.07,106,2875,0
39.12,91,2687,0
38.87,98,1967,0
38.61,102,2561,0
39.24,113,2735,0
38.48,92,3211,0
38.54,71,2367,0
38.11,99,3371,0
39.56,92,3584,0
38.02,61,2448,0
37.78,80,2403,0
38.51,97,2765,0
38.96,107,3126,0
37.66,80,3767,0
37.58,86,2539,0
37.55,68,2624,0
38.58,60,3379,0
38.2,67,2903,0
38.61,79,3141,0
38.51,89,2755,0
38.11,88,2735,0
37.37,86,3295,0
37.67,107,2791,0
39.26,104,3319,0
39.4,88,3370,0
38.37,92,3443,0
39.87,104,3402,0
38.65,90,2736,0
38.01,121,3476,0
38.52,79,2794,0
39.76,100,3182,0
38.47,94,2930,0
37.56,78,2538,0
36.67,80,1676,0
38.35,86,2881,0
38.79,79,2555,0
39.21,108,3748,0
37.46,75,2824,0
38.97,58,2434,0
38.46,103,3919,0
38.81,124,2614,0
37.89,94,3261,0
38.49,76,1951,0
39.0,66,2694,0
38.21,68,2599,0
38.73,88,3496,0
37.5,68,1811,0
38.27,77,2580,0
38.49,69,2435,0
37.64,92,2979,0
38.55,105,4278,0
38.32,88,1912,0
38.4,78,3329,0
38.38,86,3214,0
37.51,70,2932,0
38.18,77,2238,0
37.33,68,2933,0
39.02,79,2476,0
39.18,108,3084,0
38.32,108,2009,0
38.37,79,3186,0
39.16,94,3160,0
38.14,79,3126,0
37.69,87,2357,0
37.04,72,2424,0
39.23,66,3399,0
37.17,85,2747,0
38.1,67,2894,0
37.47,95,2929,0
38.32,63,1783,0
39.4,106,3165,0
37.1,68,2375,0
37.72,89,2777,0
38.7,82,1983,0
39.21,74,3950,0
37.81,82,3525,0
39.91,85,3807,0
38.16,108,3350,0
37.93,105,2608,0
39.89,103,3594,0
37.57,73,3029,0
39.34,53,2671,0
39.47,99,2546,0
38.82,128,2605,0
38.58,84,3325,0
39.29,111,3380,0
38.39,90,3166,0
40.16,106,4052,0
37.32,80,2868,0
38.65,97,3499,0
37.95,79,2459,0
39.61,127,2728,0
38.98,84,2533,0
37.87,84,3207,0
37.98,71,2113,0
37.68,85,3509,0
38.99,99,3001,0
38.38,82,4167,0
38.62,84,2527,0
38.29,91,3115,0
36.97,102,3340,0
37.85,56,2108,0
38.09,113,3139,0
37.15,88,3561,0
39.75,96,3098,0
37.57,86,2048,0
37.51,104,2450,0
38.77,92,2655,0
38.68,115,3194,0
38.46,92,2893,0
38.1,107,3395,0
38.87,101,3776,0
39.23,87,2550,0
39.11,72,2789,0
38.51,93,3706,0
37.63,82,2844,0
39.65,72,3651,0
39.05,82,3183,0
38.57,69,3246,0
38.59,95,2645,0
39.03,102,3856,0
38.97,103,2715,0
39.06,90,2695,0
38.66,98,2752,0
38.6,75,2600,0
37.52,82,2997,0
38.08,62,2745,0
38.72,83,3099,0
38.75,114,3148,0
38.32,109,2689,0
37.31,94,2603,0
37.99,59,3309,0
37.08,78,2970,0
38.95,97,3242,0
37.59,94,2971,0
38.38,101,3121,0
38.78,121,2949,0
39.19,113,2281,0
38.0,88,2663,0
37.82,97,1750,0
39.28,93,3897,0
38.42,97,3486,0
37.25,74,3228,0
38.69,96,3227,0
38.55,96,2707,0
39.29,92,2694,0
40.28,109,4456,0
38.0,83,2596,0
38.52,95,3827,0
38.4,92,3421,0
37.72,97,2474,0
38.92,114,3067,0
39.03,108,4042,0
38.89,100,3298,0
38.12,71,3260,0
38.15,88,3285,0
37.61,76,2355,0
38.0,81,2839,0
38.74,88,2518,0
37.79,84,2612,0
39.44,79,3166,0
38.39,95,2022,0
38.58,70,2684,0
37.39,92,2700,0
38.91,90,2995,0
38.43,76,2677,0
39.72,92,3255,0
38.58,108,2980,0
38.7,93,3457,0
38.03,84,2932,0
38.7,102,2410,0
39.3,104,2843,0
38.73,104,3655,0
38.28,99,3015,0
38.64,107,3183,0
37.8,74,3394,0
38.25,104,4268,0
38.33,97,3377,0
38.52,117,2516,0
38.72,103,3376,0
37.38,109,3679,0
39.3,91,3455,0
38.73,83,3472,0
38.42,110,3130,0
38.08,100,2876,0
39.43,109,3702,0
38.09,66,2662,0
39.73,90,3246,0
39.45,88,3509,0
38.32,78,3296,0
38.45,101,3277,0
38.62,78,3939,0
37.04,76,2524,0
37.79,94,1986,0
37.82,65,2648,0
39.88,94,2705,0
38.99,99,3860,0
38.52,74,2867,0
39.49,107,3858,0
39.44,84,2779,0
39.51,101,3542,0
37.77,94,2755,0
38.75,75,2950,0
39.45,111,2819,0
37.23,97,3117,0
37.95,53,2917,0
36.71,86,3450,0
37.89,64,3507,0
39.01,102,3513,0
38.78,102,3624,0
38.61,79,2876,0
37.79,92,2988,0
39.52,90,3721,0
39.38,95,3451,0
37.94,82,2915,0
39.54,89,2609,0
38.65,114,2969,0
38.12,78,3264,0
37.76,77,2641,0
38.74,74,2851,0
37.94,61,2297,0
38.62,72,3573,0
38.73,95,2588,0
39.52,90,3177,0
38.41,111,3549,0
38.08,83,3178,0
37.85,94,3001,0
39.37,138,3785,0
38.14,109,2745,0
38.15,94,2983,0
38.77,83,3045,0
39.46,66,3380,0
38.68,100,3402,0
38.98,87,2974,0
38.3,86,3673,0
38.01,85,2559,0
38.86,81,2715,0
38.14,100,2854,0
38.59,98,3824,0
38.54,83,2959,0
37.94,79,3347,0
38.42,112,4075,0
38.91,70,2962,0
37.56,67,1769,0
38.73,89,2886,0
38.28,79,3645,0
39.61,94,3920,0
38.15,69,2537,0
39.09,109,3460,0
38.8,86,3099,0
38.16,100,3495,0
39.91,100,3384,0
38.87,67,2708,0
38.5,79,2812,0
38.65,91,3434,0
38.86,101,2789,0
39.54,95,3053,0
39.43,92,3109,0
38.01,81,3011,0
39.12,98,4131,0
39.87,88,2294,0
37.56,74,2496,0
38.34,81,3052,0
40.02,120,2829,0
37.93,75,2725,0
37.42,85,2251,0
38.0,110,3603,0
39.17,89,3562,0
38.27,74,2545,0
38.66,74,2911,0
38.28,76,3411,0
39.22,99,3555,0
37.41,88,3381,0
37.26,94,2419,0
39.16,87,2674,0
39.82,84,4408,0
39.67,80,3410,0
38.7,90,3269,0
38.33,93,3368,0
38.27,73,3502,0
39.25,99,3086,0
38.95,78,3115,0
38.14,93,3095,0
37.66,93,2901,0
39.22,84,2994,0
39.15,98,3149,0
37.5,70,2779,0
38.07,82,2605,0
38.43,102,3657,0
39.53,77,2657,0
38.73,93,2888,0
38.9,91,2985,0
38.23,88,3414,0
39.75,111,2594,0
39.28,116,3103,0
38.13,75,2201,0
38.54,91,3593,0
39.42,91,3288,0
38.56,80,2593,0
38.85,89,3630,0
38.2,88,3670,0
39.77,65,3456,0
38.2,94,3613,0
37.79,59,2239,0
38.82,85,3527,0
38.36,75,2635,0
37.63,65,3012,0
38.84,98,3600,0
39.01,115,3397,0
38.07,81,2989,0
37.73,83,2736,0
38.92,117,2889,0
38.87,89,3369,0
37.94,69,2346,0
38.57,101,3884,0
39.25,99,3559,0
38.66,86,3077,0
37.2,89,3015,0
38.38,108,3407,0
39.14,98,2996,0
38.76,90,3239,0
39.29,66,3115,0
39.07,80,3479,0
38.55,80,2683,0
37.67,61,2742,0
38.47,94,3180,0
37.82,97,2460,0
39.7,88,3512,0
38.49,75,3094,0
38.68,96,2597,0
38.38,77,2521,0
37.63,83,2357,0
38.58,104,2175,0
37.4,84,3823,0
38.04,77,2809,0
39.53,107,3132,0
39.19,83,2563,0
38.64,98,3491,0
38.19,85,3096,0
38.04,70,2868,0
39.45,91,2947,0
37.69,89,3122,0
37.61,95,2431,0
38.1,91,3421,0
37.83,99,2823,0
37.97,108,2459,0
38.4,117,3362,0
38.51,92,3405,0
38.2,78,3556,0
37.12,87,2569,0
39.41,78,2173,0
38.09,99,2290,0
38.26,91,3612,0
37.05,90,2310,0
38.6,106,3059,0
39.45,89,3193,0
37.89,85,3682,0
38.48,92,2851,0
38.41,109,2527,0
39.28,96,3196,0
38.85,98,2981,0
38.35,85,3484,0
38.22,105,3090,0
38.82,86,3065,0
38.24,71,2253,0
37.65,87,2797,0
39.0,73,3392,0
38.92,73,2918,0
38.13,72,2581,0
38.83,70,2818,0
39.49,110,2963,0
37.89,61,3600,0
38.32,111,3750,0
39.13,84,2674,0
37.9,92,2834,0
39.14,94,2329,0
38.14,115,4179,0
37.98,99,3045,0
38.17,86,3116,0
39.34,92,3845,0
37.44,110,3334,0
39.64,83,3383,0
38.11,78,2192,0
37.06,70,2538,0
37.99,70,1755,0
38.37,58,2543,0
38.26,89,1904,0
38.78,73,2416,0
38.22,99,3504,0
38.56,107,3263,0
37.67,85,3731,0
38.64,75,2735,0
39.49,93,3467,0
38.79,84,2273,0
38.58,93,2630,0
37.79,80,2592,0
38.39,86,2186,0
37.84,80,3315,0
38.05,82,2667,0
37.83,58,2878,0
38.38,95,3706,0
38.94,113,3310,0
39.1,113,3715,0
38.95,89,3825,0
37.43,92,2740,0
38.88,74,2711,0
39.7,97,3090,0
38.76,103,3732,0
38.56,113,3506,0
38.32,61,3742,0
38.98,65,2989,0
37.71,92,3054,0
39.2,91,1916,0
39.11,97,3187,0
37.62,105,3222,0
38.35,113,3581,0
39.15,82,2010,0
38.11,97,2962,0
37.98,80,2786,0
37.89,105,3601,0
38.46,73,2923,0
38.13,85,3157,0
37.7,104,2841,0
38.58,102,2618,0
39.76,112,3776,0
38.92,105,3700,0
39.58,98,2984,0
37.52,85,3303,0
37.63,85,2585,0
38.89,81,3214,0
39.16,98,3329,0
37.88,84,3204,0
39.33,70,3305,0
38.71,71,2549,0
39.04,108,3651,0
38.39,90,3135,0
38.04,74,3162,0
38.62,64,3305,0
37.93,70,2531,0
38.06,83,3487,0
38.48,68,1879,0
38.46,65,3083,0
40.48,107,4117,0
38.23,85,2908,0
39.78,120,4406,0
39.0,113,3393,0
38.92,78,2910,0
38.69,100,3142,0
38.0,73,2561,0
38.71,110,3958,0
38.7,90,2878,0
38.77,75,2392,0
39.35,93,3170,0
38.65,80,3337,0
38.94,94,3634,0
38.8,95,2018,0
38.52,114,3354,0
37.28,105,4044,0
38.64,98,3065,0
38.72,78,2638,0
39.17,86,2467,0
37.38,80,2329,0
38.34,70,3571,0
39.11,82,2504,0
39.09,108,2367,0
38.24,107,2741,0
39.17,109,2522,0
38.45,100,2431,0
38.16,93,2829,0
37.62,86,3177,0
39.61,89,2026,0
37.34,70,3151,0
38.77,60,2453,0
38.72,82,2025,0
38.45,83,3373,0
38.52,78,3294,0
38.68,76,3150,0
38.61,112,2708,0
38.28,91,2377,0
38.38,103,3228,0
39.64,106,3231,0
38.54,90,2811,0
38.83,80,3701,0
38.97,114,3679,0
38.33,82,3734,0
40.46,110,3935,0
37.59,63,2292,0
38.61,90,3592,0
37.34,73,3101,0
37.73,81,3154,0
38.81,102,3026,0
38.92,91,3006,0
38.53,64,2840,0
38.47,89,3371,0
38.2,94,3309,0
38.9,93,2485,0
37.33,100,3380,0
39.63,78,3104,0
39.47,87,2835,0
38.75,62,2869,0
37.19,72,2622,0
38.2,86,3078,0
37.77,87,2316,0
38.58,102,3465,0
38.07,92,2354,0
38.81,86,2591,0
37.44,71,2987,0
37.38,98,2530,0
38.63,107,2539,0
38.8,110,2841,0
37.1,66,2618,0
38.48,87,2531,0
38.42,80,2486,0
38.97,95,3391,0
37.8,81,2572,0
38.34,87,2510,0
37.18,83,3226,0
38.22,74,3627,0
38.02,75,2472,0
39.08,89,2605,0
38.41,119,2840,0
38.94,98,2649,0
38.79,111,4033,0
38.44,68,2837,0
38.16,101,2144,0
39.3,113,3976,0
37.51,65,3039,0
38.91,85,3129,0
38.66,98,3842,0
38.97,101,3101,0
38.65,96,2442,0
38.01,70,2761,0
37.57,85,3288,0
39.34,89,3442,0
39.23,94,3261,0
40.01,100,3349,0
38.75,73,3526,0
38.39,107,3270,0
37.37,107,3043,0
38.79,92,2472,0
36.9,75,1952,0
38.0,81,3307,0
37.63,112,3107,0
38.86,82,3187,0
40.49,113,3480,0
39.86,98,3510,0
38.48,72,3863,0
38.31,100,2089,0
38.96,104,3626,0
39.36,63,3049,0
39.77,124,3633,0
37.25,87,1627,0
37.75,71,1807,0
37.64,73,2208,0
39.19,99,2839,0
38.94,60,2611,0
39.37,96,2702,0
37.7,97,2496,0
38.66,117,3107,0
39.55,121,3657,0
38.39,84,3423,0
38.78,73,2545,0
40.3,87,2889,0
39.13,108,3407,0
39.34,105,3378,0
37.57,72,2813,0
38.26,81,3366,0
38.74,101,3080,0
39.03,110,3884,0
38.41,97,2354,0
37.42,62,2531,0
38.83,106,3392,0
38.33,71,3747,0
38.53,78,3068,0
37.28,56,2548,0
38.5,95,3368,0
37.41,46,2827,0
36.48,60,2408,0
39.49,111,3455,0
37.06,76,1686,0
38.71,71,3083,0
37.59,66,1819,0
38.71,103,3310,0
37.84,94,2751,0
37.66,77,2412,0
37.67,97,2264,0
39.12,88,3513,0
38.55,110,3248,0
37.07,107,2669,0
39.12,96,1882,0
38.91,90,2995,0
38.64,95,2440,0
38.4,76,2851,0
37.49,104,2510,0
37.12,81,2448,0
38.34,75,3593,0
38.06,102,2561,0
37.94,109,3123,0
39.42,103,3881,0
38.43,112,2926,0
39.32,57,2657,0
37.69,92,2647,0
38.82,79,2614,0
38.3,91,1975,0
37.18,81,2095,0
37.54,92,3006,0
39.29,114,4214,0
36.63,86,2004,0
38.64,60,2608,0
37.48,81,2808,0
38.71,75,3138,0
37.84,78,2559,0
38.14,99,2999,0
39.4,68,3161,0
38.5,76,1900,0
38.0,88,2760,0
37.92,102,2960,0
38.21,92,3502,0
38.23,72,3149,0
38.75,79,2594,0
38.66,77,2772,0
38.57,77,2405,0
38.52,94,2408,0
38.05,78,2689,0
39.26,63,3303,0
37.3,89,3006,0
38.97,100,3603,0
38.96,102,2668,0
38.1,55,2433,0
39.19,98,2847,0
38.96,92,3124,0
38.97,77,2774,0
37.97,82,2811,0
38.9,100,2739,0
38.4,93,2141,0
38.3,64,2435,0
37.85,95,3157,0
37.98,109,2997,0
38.9,86,3165,0
38.72,88,2580,0
37.25,108,2970,0
38.53,120,3432,0
39.37,117,3043,0
39.08,104,3217,0
39.41,100,3699,0
39.6,116,2931,0
38.4,98,3636,0
38.99,108,3318,0
39.58,105,3802,0
38.8,111,3232,0
38.12,98,3815,0
38.64,85,3006,0
39.41,102,2755,0
38.33,97,2535,0
38.83,100,2716,0
38.87,74,2404,0
37.27,84,3153,0
38.54,84,2815,0
38.45,93,2813,0
38.45,92,2946,0
39.01,92,3818,0
37.21,82,2530,0
37.41,93,2726,0
38.62,117,3540,0
38.84,72,2890,0
39.49,111,3771,0
37.86,78,3049,0
39.52,84,2737,0
39.01,88,3765,0
39.17,91,3481,0
38.75,100,3513,0
37.88,107,3145,0
38.38,82,2815,0
39.02,108,3299,0
38.82,91,2654,0
37.3,84,2749,0
38.52,76,2763,0
37.98,80,3136,0
38.4,56,2994,0
38.7,102,3069,0
37.59,79,2052,0
38.54,95,3275,0
38.97,107,3304,0
37.37,78,1842,0
40.27,90,3080,0
39.24,61,2836,0
38.78,89,3717,0
38.74,100,2790,0
38.06,85,2987,0
38.92,93,3303,0
38.23,130,2960,0
38.1,72,2524,0
37.02,96,3793,0
39.27,90,3168,0
37.13,92,2476,0
40.03,94,3431,0
38.18,118,3432,0
38.91,121,3599,0
38.93,79,2715,0
38.17,61,2375,0
38.76,93,3047,0
37.4,87,2770,0
38.91,68,2925,0
38.92,100,3022,0
39.03,93,3577,0
37.43,92,2877,0
38.35,90,2874,0
38.28,88,3167,0
38.54,109,2975,0
38.07,88,3268,0
39.18,82,2763,0
38.03,92,2810,0
38.2,87,3121,0
39.35,105,3199,0
37.19,120,2636,0
39.05,66,3044,0
38.68,92,2345,0
37.98,81,2729,0
37.8,84,2339,0
38.32,89,3148,0
38.52,56,3100,0
39.37,81,3180,0
40.08,97,3648,0
39.12,95,3251,0
38.44,119,3393,0
38.8,113,3046,0
38.72,73,2625,0
39.14,99,3074,0
37.33,80,2470,0
38.67,88,2779,0
39.18,85,3700,0
38.44,72,3701,0
39.49,96,3702,0
38.74,89,3096,0
38.84,80,3038,0
39.68,95,3735,0
37.3,90,3287,0
38.55,83,3040,0
38.21,91,3242,0
38.16,82,2081,0
38.7,90,2155,0
38.25,99,3224,0
38.03,91,2917,0
38.63,98,3302,0
38.48,105,3188,0
37.65,91,2835,0
38.18,103,3577,0
38.28,89,2837,0
37.39,102,3916,0
38.18,82,3250,0
37.41,90,2620,0
39.42,87,3590,0
39.56,102,3343,0
37.99,68,2703,0
38.24,132,3603,0
37.13,95,3251,0
37.95,96,2728,0
38.66,76,2441,0
38.57,95,3142,0
39.78,89,3226,0
38.52,91,2681,0
39.3,92,2983,0
36.91,86,2910,0
39.57,69,3350,0
38.29,76,2663,0
38.76,128,4374,0
38.46,103,2290,0
38.88,69,2708,0
38.53,112,3212,0
37.41,62,3724,0
38.78,109,3751,0
38.05,81,3076,0
38.37,86,3350,0
38.38,88,3059,0
39.66,101,4277,0
38.65,101,3481,0
37.55,97,2994,0
38.54,94,2642,0
38.8,120,2883,0
38.83,86,2405,0
37.69,74,3016,0
39.21,73,3029,0
38.79,61,3061,0
39.22,108,3442,0
38.18,94,3595,0
38.3,90,2988,0
38.95,77,3088,0
38.83,107,3084,0
37.8,77,2829,0
38.07,65,2771,0
39.5,83,3115,0
37.64,93,2166,0
38.19,106,3894,0
37.78,79,2376,0
38.62,88,3344,0
38.26,63,3007,0
37.98,88,2755,0
38.06,70,3704,0
39.1,97,3390,0
37.88,82,3358,0
38.46,72,2960,0
38.96,105,3085,0
38.14,79,2077,0
39.0,106,3000,0
40.21,100,3753,0
38.39,66,1736,0
39.05,50,2465,0
38.56,101,3300,0
37.22,72,2041,0
38.98,63,2401,0
38.01,91,4175,0
38.31,101,3090,0
38.38,63,3091,0
38.24,89,3209,0
38.93,64,2981,0
38.34,87,2259,0
39.45,102,4230,0
39.63,90,3477,0
38.34,89,2974,0
38.38,85,3059,0
38.83,94,3335,0
37.96,102,2937,0
39.66,117,3307,0
38.66,105,2607,0
37.91,75,2680,0
37.47,104,3453,0
39.15,88,2942,0
38.06,81,2389,0
38.52,72,2553,0
38.03,79,3166,0
39.24,126,3647,0
37.78,78,2002,0
37.24,75,2671,0
39.05,87,2496,0
37.68,91,2313,0
38.08,84,3177,0
38.88,82,3641,0
39.01,118,3511,0
37.51,79,3172,0
38.98,79,3214,0
39.24,92,3120,0
37.73,106,3153,0
38.4,71,2776,0
39.61,93,3260,0
39.07,69,3511,0
36.51,68,2180,0
37.22,80,2293,0
38.64,116,2469,0
38.31,53,2715,0
37.82,72,2391,0
37.63,89,3466,0
39.11,109,3711,0
38.15,85,2625,0
39.22,91,4013,0
38.2,106,3033,0
39.25,108,2713,0
39.06,121,3545,0
38.3,65,2660,0
38.86,89,3227,0
39.33,92,2606,0
39.13,110,2849,0
36.52,67,2078,0
37.82,72,2741,0
37.84,66,2574,0
38.03,89,2621,0
37.78,52,3018,0
37.94,91,3759,0
38.81,93,2645,0
38.73,91,3613,0
39.04,94,3612,0
38.57,90,3289,0
37.65,91,2375,0
38.5,99,3217,0
38.71,94,2412,0
38.91,120,3352,0
39.61,96,4302,0
39.63,88,2607,0
38.59,92,2758,0
37.62,60,3148,0
39.62,103,2248,0
38.91,101,3588,0
39.22,97,3280,0
38.74,105,3689,0
38.87,94,3656,0
38.07,97,3337,0
38.78,91,3044,0
39.42,96,2555,0
38.28,74,3081,0
38.69,79,3191,0
39.46,93,3436,0
39.29,106,2575,0
38.11,73,2893,0
38.8,89,3677,0
38.97,89,2293,0
38.5,81,3238,0
38.72,107,3652,0
38.18,71,3540,0
38.07,76,3262,0
38.29,110,3806,0
38.39,85,1892,0
37.73,81,2269,0
40.09,130,3866,0
38.37,89,2698,0
37.91,70,2779,0
37.73,93,3131,0
38.94,115,3418,0
38.25,98,2452,0
36.86,77,2331,0
38.24,107,3233,0
39.22,94,3346,0
38.08,113,3628,0
38.01,91,3736,0
38.56,100,2711,0
38.5,111,2658,0
37.72,115,2759,0
37.16,92,2984,0
39.09,90,3313,0
37.82,80,2954,0
38.25,79,3429,0
37.88,91,3742,0
38.05,76,2481,0
39.23,79,2825,0
39.22,71,3518,0
37.88,79,3040,0
38.08,111,3191,0
38.94,84,3385,0
38.14,70,2435,0
37.9,72,2838,0
38.5,60,2097,0
37.91,83,3435,0
39.53,94,3132,0
39.24,61,2470,0
38.37,92,3217,0
38.38,101,2299,0
39.78,98,2458,0
38.83,78,2961,0
37.64,92,2835,0
39.18,94,4575,0
37.9,81,2948,0
37.92,87,3763,0
38.94,93,3996,0
37.76,81,2405,0
38.35,89,3153,0
37.14,78,2300,0
39.15,58,2964,0
37.24,75,2452,0
38.28,107,2457,0
38.77,107,3412,0
38.37,99,3034,0
38.0,82,2491,0
38.29,87,3000,0
38.78,102,2762,0
38.49,94,2843,0
39.57,97,3471,0
39.08,93,3058,0
38.78,75,2165,0
39.69,100,4083,0
37.96,74,3017,0
37.12,67,2492,0
38.6,120,3217,0
38.97,69,2867,0
38.54,91,2509,0
38.8,93,3027,0
38.22,76,3216,0
37.9,97,2604,0
39.92,96,3659,0
37.99,98,2308,0
37.97,109,2118,0
37.99,92,2967,0
38.33,107,2955,0
38.11,59,2453,0
38.96,90,2671,0
38.56,114,2908,0
39.06,80,2562,0
38.39,81,2357,0
